,feature_code,x,y,z
5477017,701,5054160.88,2361602.676,1835.4
5483300,701,5054180.964,2361602.676,1845.942
5476809,701,5054161.466,2361602.676,1834.343
5482250,701,5054183.208,2361602.677,1842.075
5481670,701,5054184.007,2361602.679,1837.92
5481984,701,5054183.451,2361602.68,1841.714
5484178,701,5054179.417,2361602.681,1856.149
5491343,701,5054162.607,2361602.681,1832.963
5477141,701,5054160.225,2361602.682,1842.792
5483512,701,5054180.893,2361602.682,1852.418
5483713,701,5054179.728,2361602.683,1831.197
5492576,701,5054180.713,2361602.683,1857.483
5481309,701,5054184.788,2361602.684,1833.82
5480483,701,5054186.099,2361602.685,1825.76
5477439,701,5054158.333,2361602.685,1831.435
5477100,701,5054160.22,2361602.686,1834.23
5476754,701,5054161.764,2361602.687,1834.311
5477442,701,5054158.308,2361602.689,1830.5
5481605,701,5054184.228,2361602.689,1837.127
5481977,701,5054183.524,2361602.69,1843.261
5491130,701,5054163.179,2361602.691,1827.801
5481991,701,5054183.429,2361602.694,1839.95
5482272,701,5054183.41,2361602.695,1854.968
5477500,701,5054158.181,2361602.696,1829.251
5482232,701,5054183.379,2361602.696,1846.86
5481555,701,5054184.638,2361602.698,1834.931
5481934,701,5054183.808,2361602.698,1838.422
5482258,701,5054183.2,2361602.699,1840.38
5482246,701,5054183.296,2361602.699,1843.666
5483295,701,5054181.055,2361602.699,1847.416
5482203,701,5054183.628,2361602.699,1854.982
5481671,701,5054184.043,2361602.7,1837.694
5482302,701,5054183.244,2361602.701,1848.646
5477158,701,5054160.094,2361602.702,1834.289
5482215,701,5054183.532,2361602.703,1851.694
5477235,701,5054159.328,2361602.703,1834.311
5484487,701,5054178.87,2361602.704,1853.458
5483296,701,5054181.046,2361602.705,1847.122
5483306,701,5054180.985,2361602.705,1844.375
5482377,701,5054182.76,2361602.707,1846.614
5482221,701,5054183.508,2361602.708,1850.044
5482259,701,5054183.208,2361602.709,1840.042
5482287,701,5054183.359,2361602.71,1851.768
5481607,701,5054184.265,2361602.71,1836.882
5484484,701,5054178.901,2361602.71,1854.138
5482321,701,5054183.122,2361602.71,1843.777
5482228,701,5054183.453,2361602.711,1848.361
5482308,701,5054183.219,2361602.711,1846.999
5481996,701,5054183.438,2361602.711,1838.892
5482766,701,5054181.679,2361602.712,1840.016
5491266,701,5054162.388,2361602.713,1834.317
5482334,701,5054183.019,2361602.713,1840.146
5482332,701,5054183.026,2361602.713,1840.518
5477038,701,5054160.866,2361602.713,1842.745
5483334,701,5054180.858,2361602.714,1839.058
5480788,701,5054185.497,2361602.714,1829.491
5482238,701,5054183.37,2361602.714,1845.185
5483510,701,5054180.968,2361602.714,1853.21
5477402,701,5054158.797,2361602.715,1834.311
5482213,701,5054183.57,2361602.715,1852.083
5482280,701,5054183.414,2361602.716,1853.424
5482207,701,5054183.624,2361602.716,1853.792
5482240,701,5054183.363,2361602.716,1844.829
5482268,701,5054183.471,2361602.717,1855.706
5484488,701,5054178.891,2361602.717,1853.229
5482251,701,5054183.274,2361602.717,1841.943
5482210,701,5054183.601,2361602.717,1852.792
5477047,701,5054160.739,2361602.719,1835.433
5482205,701,5054183.657,2361602.719,1854.427
5480412,701,5054186.241,2361602.719,1824.999
5483850,701,5054180.199,2361602.719,1846.614
5482211,701,5054183.593,2361602.72,1852.463
5482233,701,5054183.43,2361602.721,1846.671
5481672,701,5054184.081,2361602.722,1837.402
5482206,701,5054183.648,2361602.722,1854.116
5482208,701,5054183.632,2361602.723,1853.469
5481993,701,5054183.481,2361602.723,1839.74
5481310,701,5054184.855,2361602.724,1833.65
5482315,701,5054183.196,2361602.725,1845.298
5483303,701,5054181.052,2361602.726,1845.518
5477507,701,5054158.215,2361602.727,1827.746
5482297,701,5054183.333,2361602.727,1850.179
5484179,701,5054179.496,2361602.728,1856.1
5482248,701,5054183.34,2361602.73,1843.146
5491131,701,5054163.237,2361602.73,1827.318
5483991,701,5054179.462,2361602.731,1840.022
5484098,701,5054178.699,2361602.731,1825.072
5482532,701,5054183.079,2361602.732,1855.769
5477382,701,5054159.281,2361602.734,1834.326
5483316,701,5054180.991,2361602.734,1842.752
5484097,701,5054178.72,2361602.735,1825.518
5482327,701,5054183.129,2361602.735,1842.127
5484541,701,5054178.603,2361602.737,1840.033
5483461,701,5054181.28,2361602.737,1853.216
5482576,701,5054182.868,2361602.737,1856.13
5482253,701,5054183.31,2361602.738,1841.728
5492577,701,5054180.823,2361602.738,1857.457
5484537,701,5054178.617,2361602.738,1840.771
5481556,701,5054184.705,2361602.739,1834.752
5482216,701,5054183.613,2361602.739,1851.583
5480484,701,5054186.194,2361602.74,1825.681
5482209,701,5054183.653,2361602.74,1853.247
5492729,701,5054179.072,2361602.742,1858.225
5482304,701,5054183.324,2361602.744,1848.557
5477101,701,5054160.331,2361602.745,1834.179
5482223,701,5054183.574,2361602.745,1849.899
5480737,701,5054185.825,2361602.746,1827.477
5477096,701,5054160.349,2361602.747,1835.418
5477004,701,5054161.191,2361602.747,1844.248
5481673,701,5054184.118,2361602.747,1837.161
5482310,701,5054183.285,2361602.747,1846.841
5491232,701,5054162.946,2361602.748,1830.451
5481312,701,5054184.892,2361602.749,1833.412
5482204,701,5054183.723,2361602.75,1854.923
5482229,701,5054183.534,2361602.751,1848.23
5491235,701,5054162.899,2361602.751,1827.772
5477008,701,5054161.162,2361602.751,1842.775
5492752,701,5054179.955,2361602.752,1857.853
5477498,701,5054158.308,2361602.752,1830.479
5482317,701,5054183.225,2361602.752,1844.749
5476755,701,5054161.874,2361602.753,1834.277
5481076,701,5054185.054,2361602.753,1832.488
5482234,701,5054183.481,2361602.753,1846.484
5483878,701,5054180.124,2361602.754,1853.239
5482322,701,5054183.203,2361602.754,1843.66
5482335,701,5054183.099,2361602.756,1840.032
5491132,701,5054163.289,2361602.756,1827.079
5481609,701,5054184.34,2361602.757,1836.355
5477237,701,5054159.414,2361602.758,1833.289
5482262,701,5054183.281,2361602.76,1839.589
5483515,701,5054181.039,2361602.761,1852.185
5481998,701,5054183.518,2361602.762,1838.812
5482305,701,5054183.345,2361602.762,1848.33
5482254,701,5054183.362,2361602.763,1841.491
5483522,701,5054180.998,2361602.763,1850.559
5481557,701,5054184.741,2361602.764,1834.522
5477159,701,5054160.205,2361602.764,1834.228
5482274,701,5054183.549,2361602.765,1855.026
5480789,701,5054185.566,2361602.765,1828.537
5481939,701,5054183.896,2361602.766,1837.301
5476695,701,5054162.205,2361602.766,1835.511
5482282,701,5054183.509,2361602.767,1853.388
5482290,701,5054183.469,2361602.769,1851.728
5480485,701,5054186.226,2361602.769,1825.012
5483319,701,5054181.05,2361602.769,1842.244
5483528,701,5054180.981,2361602.77,1849.286
5483324,701,5054181.012,2361602.77,1841.167
5491267,701,5054162.474,2361602.772,1833.296
5411356,701,5054186.653,2361602.772,1822.726
5477401,701,5054158.927,2361602.772,1835.476
5482768,701,5054181.804,2361602.774,1840.016
5481313,701,5054184.944,2361602.774,1833.194
5482325,701,5054183.232,2361602.774,1843.074
5484539,701,5054178.699,2361602.774,1840.625
5483521,701,5054181.021,2361602.775,1850.937
5483537,701,5054180.941,2361602.775,1847.645
5482242,701,5054183.487,2361602.778,1844.857
5492620,701,5054182.286,2361602.778,1856.966
5481610,701,5054184.377,2361602.779,1836.093
5481674,701,5054184.17,2361602.78,1836.953
5480414,701,5054186.347,2361602.781,1824.498
5482275,701,5054183.585,2361602.782,1854.804
5477007,701,5054161.23,2361602.782,1843.222
5481558,701,5054184.763,2361602.782,1834.249
5484180,701,5054179.607,2361602.783,1856.05
5482299,701,5054183.435,2361602.785,1849.819
5491233,701,5054162.989,2361602.785,1829.294
5480413,701,5054186.367,2361602.785,1824.988
5482306,701,5054183.396,2361602.787,1848.12
5481047,701,5054185.56,2361602.788,1829.477
5482313,701,5054183.358,2361602.789,1846.391
5477337,701,5054159.669,2361602.789,1843.216
5492723,701,5054178.783,2361602.79,1857.223
5482293,701,5054183.506,2361602.79,1851.508
5482264,701,5054183.326,2361602.792,1839.019
5483322,701,5054181.079,2361602.793,1841.667
5477383,701,5054159.383,2361602.793,1833.296
5481675,701,5054184.192,2361602.794,1836.675
5482283,701,5054183.56,2361602.795,1853.222
5477292,701,5054160.085,2361602.796,1842.774
5482338,701,5054183.159,2361602.796,1839.486
5483965,701,5054179.639,2361602.797,1831.004
5482329,701,5054183.232,2361602.797,1841.732
5492608,701,5054182.146,2361602.798,1856.984
5483462,701,5054181.405,2361602.799,1853.212
5481611,701,5054184.414,2361602.8,1835.848
5483533,701,5054181.016,2361602.8,1848.45
5481314,701,5054184.981,2361602.8,1832.936
5411359,701,5054186.686,2361602.801,1822.001
5483311,701,5054181.153,2361602.802,1843.852
5482331,701,5054183.239,2361602.803,1841.408
5484598,701,5054178.369,2361602.803,1840.02
5484514,701,5054178.913,2361602.803,1847.56
5491234,701,5054163.011,2361602.804,1828.34
5477438,701,5054158.58,2361602.805,1832.918
5476811,701,5054161.694,2361602.805,1833.296
5483567,701,5054180.88,2361602.805,1855.001
5482003,701,5054183.593,2361602.811,1837.604
5476756,701,5054161.985,2361602.812,1834.231
5484245,701,5054179.281,2361602.813,1841.076
5481559,701,5054184.831,2361602.814,1834.038
5477102,701,5054160.456,2361602.815,1834.161
5482403,701,5054182.772,2361602.815,1840.029
5484572,701,5054178.56,2361602.815,1846.612
5477098,701,5054160.489,2361602.817,1835.434
5483650,701,5054180.394,2361602.818,1835.49
5477437,701,5054158.602,2361602.818,1833.303
5483649,701,5054180.4,2361602.818,1835.895
5484594,701,5054178.414,2361602.82,1840.784
5483530,701,5054181.053,2361602.82,1848.87
5482383,701,5054182.942,2361602.821,1845.493
5482340,701,5054183.211,2361602.821,1839.27
5481612,701,5054184.436,2361602.822,1835.589
5477335,701,5054159.754,2361602.823,1844.258
5480790,701,5054185.676,2361602.823,1828.519
5492652,701,5054183.288,2361602.824,1856.861
5483535,701,5054181.052,2361602.825,1848.249
5484181,701,5054179.686,2361602.826,1855.984
5482319,701,5054183.38,2361602.826,1844.799
5484596,701,5054178.421,2361602.827,1840.489
5477160,701,5054160.315,2361602.827,1834.193
5482562,701,5054183.095,2361602.827,1850.366
5477336,701,5054159.737,2361602.828,1843.678
5482395,701,5054182.859,2361602.828,1842.321
5481316,701,5054185.033,2361602.829,1832.711
5491268,701,5054162.577,2361602.83,1832.906
5482380,701,5054182.994,2361602.831,1846.623
5483328,701,5054181.13,2361602.831,1840.793
5481048,701,5054185.615,2361602.832,1828.469
5492722,701,5054178.883,2361602.832,1858.317
5411625,701,5054186.401,2361602.832,1823.49
5492621,701,5054182.396,2361602.833,1856.954
5483569,701,5054180.931,2361602.833,1854.831
5483540,701,5054181.066,2361602.834,1847.651
5480487,701,5054186.346,2361602.835,1824.546
5481078,701,5054185.189,2361602.836,1831.361
5482540,701,5054183.253,2361602.836,1855.019
5482546,701,5054183.22,2361602.838,1853.745
5491390,701,5054162.312,2361602.839,1834.231
5480486,701,5054186.366,2361602.839,1825.002
5482860,701,5054182.732,2361602.84,1853.24
5484569,701,5054178.62,2361602.84,1847.394
5481560,701,5054184.867,2361602.84,1833.807
5483767,701,5054179.72,2361602.841,1830.881
5477404,701,5054159.034,2361602.841,1834.205
5482372,701,5054183.07,2361602.841,1848.752
5483546,701,5054181.042,2361602.842,1846.626
5492582,701,5054181.326,2361602.843,1857.34
5484743,701,5054178.808,2361602.843,1854.132
5477155,701,5054160.377,2361602.843,1835.546
5492651,701,5054183.341,2361602.844,1857.297
5481077,701,5054185.209,2361602.844,1831.846
5481613,701,5054184.473,2361602.844,1835.325
5483331,701,5054181.152,2361602.845,1840.524
5482389,701,5054182.963,2361602.85,1843.913
5482342,701,5054183.262,2361602.85,1839.07
5482379,701,5054183.061,2361602.854,1847.112
5482624,701,5054182.895,2361602.856,1848.88
5483541,701,5054181.102,2361602.859,1847.435
5482598,701,5054183.014,2361602.859,1853.205
5482539,701,5054183.32,2361602.859,1855.49
5492732,701,5054179.256,2361602.859,1856.382
5477040,701,5054161.147,2361602.86,1842.769
5477035,701,5054161.175,2361602.86,1844.259
5482345,701,5054183.247,2361602.86,1838.375
5482555,701,5054183.215,2361602.861,1851.915
5484544,701,5054178.838,2361602.861,1840.002
5483381,701,5054180.862,2361602.861,1838.239
5482583,701,5054183.094,2361602.861,1855.816
5482402,701,5054182.882,2361602.861,1840.667
5483464,701,5054181.515,2361602.861,1853.215
5480738,701,5054186.02,2361602.863,1826.483
5482665,701,5054182.647,2361602.863,1840.015
5482537,701,5054183.328,2361602.864,1855.832
5483652,701,5054180.475,2361602.865,1835.378
5481614,701,5054184.51,2361602.865,1835.071
5481318,701,5054185.1,2361602.866,1832.509
5482549,701,5054183.262,2361602.866,1853.251
5482006,701,5054183.689,2361602.866,1837.516
5482393,701,5054182.956,2361602.866,1842.872
5482564,701,5054183.176,2361602.867,1850.242
5477384,701,5054159.508,2361602.867,1833.289
5482594,701,5054183.059,2361602.868,1853.938
5491347,701,5054162.852,2361602.868,1827.764
5483544,701,5054181.109,2361602.869,1847.135
5484349,701,5054178.754,2361602.869,1825.378
5481561,701,5054184.92,2361602.869,1833.566
5482558,701,5054183.214,2361602.87,1851.293
5492717,701,5054178.688,2361602.871,1857.297
5482396,701,5054182.94,2361602.871,1842.208
5482590,701,5054183.099,2361602.872,1854.915
5482542,701,5054183.318,2361602.872,1854.891
5477287,701,5054160.254,2361602.873,1844.246
5477084,701,5054160.77,2361602.873,1844.208
5482368,701,5054183.159,2361602.873,1849.616
5482633,701,5054182.871,2361602.873,1847.237
5481681,701,5054184.311,2361602.873,1835.59
5476757,701,5054162.111,2361602.875,1834.177
5484515,701,5054179.068,2361602.876,1847.602
5484220,701,5054179.544,2361602.876,1846.601
5482551,701,5054183.269,2361602.876,1852.969
5482382,701,5054183.082,2361602.877,1846.193
5484182,701,5054179.781,2361602.877,1855.924
5484247,701,5054179.406,2361602.879,1841.108
5482384,701,5054183.052,2361602.88,1845.468
5482608,701,5054183.026,2361602.88,1852.019
5477435,701,5054158.738,2361602.881,1834.176
5483607,701,5054180.809,2361602.882,1846.603
5484831,701,5054178.435,2361602.882,1846.619
5477161,701,5054160.426,2361602.882,1834.138
5482547,701,5054183.3,2361602.882,1853.662
5482641,701,5054182.847,2361602.883,1845.555
5482375,701,5054183.136,2361602.883,1847.93
5491346,701,5054162.889,2361602.884,1828.197
5482997,701,5054182.026,2361602.884,1846.615
5482401,701,5054182.948,2361602.884,1841.179
5481079,701,5054185.269,2361602.887,1831.277
5481319,701,5054185.138,2361602.887,1832.232
5482374,701,5054183.158,2361602.887,1848.317
5477236,701,5054159.676,2361602.887,1834.159
5482347,701,5054183.314,2361602.888,1838.189
5483769,701,5054179.8,2361602.889,1830.794
5477103,701,5054160.597,2361602.889,1834.163
5483579,701,5054180.999,2361602.889,1853.234
5482069,701,5054183.489,2361602.889,1838.056
5491391,701,5054162.408,2361602.89,1834.143
5482638,701,5054182.885,2361602.89,1846.635
5481049,701,5054185.725,2361602.89,1828.439
5482618,701,5054183.0,2361602.89,1850.411
5484350,701,5054178.777,2361602.891,1825.085
5483581,701,5054180.983,2361602.891,1852.584
5411701,701,5054186.417,2361602.891,1823.503
5492641,701,5054183.201,2361602.892,1857.242
5477371,701,5054159.748,2361602.894,1843.198
5477543,701,5054158.164,2361602.894,1829.317
5492583,701,5054181.421,2361602.894,1857.287
5411627,701,5054186.527,2361602.895,1823.476
5481562,701,5054184.972,2361602.898,1833.331
5491344,701,5054162.942,2361602.898,1829.275
5484799,701,5054178.654,2361602.898,1854.06
5482717,701,5054182.475,2361602.898,1840.041
5481615,701,5054184.562,2361602.898,1834.855
5484571,701,5054178.731,2361602.899,1847.352
5483383,701,5054180.942,2361602.901,1838.124
5491236,701,5054163.179,2361602.902,1827.797
5481946,701,5054184.119,2361602.903,1835.766
5491269,701,5054162.686,2361602.903,1831.588
5482071,701,5054183.511,2361602.903,1837.767
5492709,701,5054178.411,2361602.904,1857.136
5484829,701,5054178.488,2361602.905,1847.056
5482654,701,5054182.809,2361602.905,1842.464
5476984,701,5054161.569,2361602.906,1833.304
5483571,701,5054181.07,2361602.907,1854.886
5482657,701,5054182.779,2361602.907,1841.733
5492716,701,5054178.78,2361602.908,1858.072
5492715,701,5054178.788,2361602.909,1858.365
5482621,701,5054183.005,2361602.909,1849.521
5484802,701,5054178.643,2361602.909,1853.188
5481683,701,5054184.378,2361602.909,1835.398
5484828,701,5054178.511,2361602.91,1847.401
5482388,701,5054183.088,2361602.91,1844.589
5477039,701,5054161.26,2361602.91,1843.302
5476753,701,5054162.202,2361602.91,1835.619
5482626,701,5054182.99,2361602.911,1848.812
5482629,701,5054182.966,2361602.911,1847.822
5482647,701,5054182.853,2361602.912,1843.931
5477194,701,5054160.172,2361602.913,1835.638
5482581,701,5054183.22,2361602.914,1856.428
5482400,701,5054183.013,2361602.914,1841.739
5492609,701,5054182.365,2361602.915,1856.96
5482663,701,5054182.772,2361602.915,1840.688
5484744,701,5054178.948,2361602.916,1854.162
5482636,701,5054182.966,2361602.916,1847.161
5482691,701,5054182.698,2361602.918,1846.605
5482613,701,5054183.075,2361602.918,1851.226
5482713,701,5054182.533,2361602.918,1840.9
5483573,701,5054181.083,2361602.919,1854.342
5481320,701,5054185.19,2361602.92,1832.004
5482661,701,5054182.795,2361602.92,1841.049
5482348,701,5054183.366,2361602.921,1837.98
5482701,701,5054182.63,2361602.922,1844.153
5481616,701,5054184.615,2361602.923,1834.61
5482585,701,5054183.219,2361602.923,1855.824
5483553,701,5054181.165,2361602.923,1845.369
5482596,701,5054183.17,2361602.923,1853.893
5482603,701,5054183.13,2361602.924,1852.9
5481080,701,5054185.336,2361602.924,1831.082
5482640,701,5054182.943,2361602.925,1846.121
5482600,701,5054183.154,2361602.925,1853.219
5484856,701,5054178.385,2361602.926,1840.712
5482592,701,5054183.194,2361602.927,1854.884
5481563,701,5054185.024,2361602.927,1833.096
5491392,701,5054162.474,2361602.928,1833.32
5484183,701,5054179.892,2361602.928,1855.865
5477370,701,5054159.834,2361602.929,1844.218
5481618,701,5054184.608,2361602.93,1834.23
5482610,701,5054183.12,2361602.931,1851.978
5484858,701,5054178.369,2361602.932,1840.041
5482666,701,5054182.883,2361602.934,1852.115
5484266,701,5054179.441,2361602.934,1847.705
